Script	Step	Slot	Task Type	Section	Function	Sample Type	Oracle	Predicted	Value
89	2	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	os2_iris_case_049_polygrid.png
89	3	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	os2_iris_case_082_polygrid.png
89	4	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	os2_iris_case_104_polygrid.png
89	5	1	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
89	6	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/89	2	2	os2_iris_case_089_polygrid.png
89	7	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/54	2	2	os2_iris_case_054_polygrid.png
89	8	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	os2_iris_case_115_polygrid.png
89	9	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	os2_iris_case_038_polygrid.png
89	10	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/51	2	2	os2_iris_case_051_polygrid.png
89	11	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/52	2	2	os2_iris_case_052_polygrid.png
89	12	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3	os2_iris_case_115_polygrid.png
89	13	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1	os2_iris_case_038_polygrid.png
89	14	1	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918538800?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
89	15	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1	os2_iris_case_049_barsgrid.png
89	16	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2	os2_iris_case_082_barsgrid.png
89	17	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3	os2_iris_case_104_barsgrid.png
89	18	1	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
89	19	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/89	2	2	os2_iris_case_089_barsgrid.png
89	20	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/54	2	2	os2_iris_case_054_barsgrid.png
89	21	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	os2_iris_case_115_barsgrid.png
89	22	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	os2_iris_case_038_barsgrid.png
89	23	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/51	2	2	os2_iris_case_051_barsgrid.png
89	24	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/52	2	2	os2_iris_case_052_barsgrid.png
89	25	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	os2_iris_case_115_barsgrid.png
89	26	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	os2_iris_case_038_barsgrid.png
90	1	1	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918538828?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
90	2	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	os2_iris_case_049_barsgrid.png
90	3	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	os2_iris_case_082_barsgrid.png
90	4	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	os2_iris_case_104_barsgrid.png
90	5	1	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
90	6	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/89	2	2	os2_iris_case_089_barsgrid.png
90	7	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/54	2	2	os2_iris_case_054_barsgrid.png
90	8	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	os2_iris_case_115_barsgrid.png
90	9	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	os2_iris_case_038_barsgrid.png
90	10	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/51	2	2	os2_iris_case_051_barsgrid.png
90	11	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/52	2	2	os2_iris_case_052_barsgrid.png
90	12	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	os2_iris_case_115_barsgrid.png
90	13	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	os2_iris_case_038_barsgrid.png
90	14	1	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918537739?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
90	15	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1	os2_iris_case_049_polygrid.png
90	16	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2	os2_iris_case_082_polygrid.png
90	17	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3	os2_iris_case_104_polygrid.png
90	18	1	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
90	19	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/89	2	2	os2_iris_case_089_polygrid.png
90	20	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/54	2	2	os2_iris_case_054_polygrid.png
90	21	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3	os2_iris_case_115_polygrid.png
90	22	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1	os2_iris_case_038_polygrid.png
90	23	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/51	2	2	os2_iris_case_051_polygrid.png
90	24	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/52	2	2	os2_iris_case_052_polygrid.png
90	25	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3	os2_iris_case_115_polygrid.png
90	26	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1	os2_iris_case_038_polygrid.png
91	1	1	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918537658?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
91	2	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	os2_iris_case_049_polygrid.png
91	3	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	os2_iris_case_082_polygrid.png
91	4	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	os2_iris_case_104_polygrid.png
91	5	1	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
91	6	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/46	1	1	os2_iris_case_046_polygrid.png
91	7	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/124	3	3	os2_iris_case_124_polygrid.png
91	8	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	os2_iris_case_115_polygrid.png
91	9	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	os2_iris_case_038_polygrid.png
91	10	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/141	3	3	os2_iris_case_141_polygrid.png
91	11	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/41	1	1	os2_iris_case_041_polygrid.png
91	12	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3	os2_iris_case_115_polygrid.png
91	13	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1	os2_iris_case_038_polygrid.png
91	14	1	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918538800?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
91	15	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1	os2_iris_case_049_barsgrid.png
91	16	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2	os2_iris_case_082_barsgrid.png
91	17	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3	os2_iris_case_104_barsgrid.png
91	18	1	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
91	19	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/46	1	1	os2_iris_case_046_barsgrid.png
91	20	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/124	3	3	os2_iris_case_124_barsgrid.png
91	21	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	os2_iris_case_115_barsgrid.png
91	22	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	os2_iris_case_038_barsgrid.png
91	23	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/141	3	3	os2_iris_case_141_barsgrid.png
91	24	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/41	1	1	os2_iris_case_041_barsgrid.png
91	25	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	os2_iris_case_115_barsgrid.png
91	26	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	os2_iris_case_038_barsgrid.png
92	1	1	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918538828?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
92	2	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	os2_iris_case_049_barsgrid.png
92	3	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	os2_iris_case_082_barsgrid.png
92	4	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	os2_iris_case_104_barsgrid.png
92	5	1	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
92	6	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/46	1	1	os2_iris_case_046_barsgrid.png
92	7	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/124	3	3	os2_iris_case_124_barsgrid.png
92	8	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	os2_iris_case_115_barsgrid.png
92	9	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	os2_iris_case_038_barsgrid.png
92	10	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/141	3	3	os2_iris_case_141_barsgrid.png
92	11	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/41	1	1	os2_iris_case_041_barsgrid.png
92	12	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	os2_iris_case_115_barsgrid.png
92	13	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	os2_iris_case_038_barsgrid.png
92	14	1	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918537739?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
92	15	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1	os2_iris_case_049_polygrid.png
92	16	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2	os2_iris_case_082_polygrid.png
92	17	1	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3	os2_iris_case_104_polygrid.png
92	18	1	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
92	19	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/46	1	1	os2_iris_case_046_polygrid.png
92	20	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/124	3	3	os2_iris_case_124_polygrid.png
92	21	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3	os2_iris_case_115_polygrid.png
92	22	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1	os2_iris_case_038_polygrid.png
92	23	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/141	3	3	os2_iris_case_141_polygrid.png
92	24	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/41	1	1	os2_iris_case_041_polygrid.png
92	25	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3	os2_iris_case_115_polygrid.png
92	26	1	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1	os2_iris_case_038_polygrid.png
93	1	1	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918537658?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
93	2	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	os2_iris_case_049_polygrid.png
93	3	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	os2_iris_case_082_polygrid.png
93	4	1	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	os2_iris_case_104_polygrid.png
93	5	1	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
93	6	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/75	2	2	os2_iris_case_075_polygrid.png
93	7	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/54	2	2	os2_iris_case_054_polygrid.png
93	8	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	os2_iris_case_115_polygrid.png
93	9	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	os2_iris_case_038_polygrid.png
93	10	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/52	2	2	os2_iris_case_052_polygrid.png
93	11	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/98	2	2	os2_iris_case_098_polygrid.png
93	12	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3	os2_iris_case_115_polygrid.png
93	13	1	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1	os2_iris_case_038_polygrid.png
93	14	1	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918538800?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
93	15	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1	os2_iris_case_049_barsgrid.png
93	16	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2	os2_iris_case_082_barsgrid.png
93	17	1	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3	os2_iris_case_104_barsgrid.png
93	18	1	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
93	19	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/75	2	2	os2_iris_case_075_barsgrid.png
93	20	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/54	2	2	os2_iris_case_054_barsgrid.png
93	21	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	os2_iris_case_115_barsgrid.png
93	22	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	os2_iris_case_038_barsgrid.png
93	23	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/52	2	2	os2_iris_case_052_barsgrid.png
93	24	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/98	2	2	os2_iris_case_098_barsgrid.png
93	25	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	os2_iris_case_115_barsgrid.png
93	26	1	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	os2_iris_case_038_barsgrid.png
94	1	1	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	audiovisual|https://player.vimeo.com/video/918538828?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
94	2	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	os2_iris_case_049_barsgrid.png
94	3	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	os2_iris_case_082_barsgrid.png
94	4	1	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	os2_iris_case_104_barsgrid.png
94	5	1	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	textual|Muito bem! Agora que você praticou com alguns espécimes típicos, queremos que você classifique mais 8 espécimes que podem ser mais difíceis de classificar.||Clique no botão continuar quando você estiver pronto para começar.
94	6	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/75	2	2	os2_iris_case_075_barsgrid.png
94	7	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/54	2	2	os2_iris_case_054_barsgrid.png
94	8	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	os2_iris_case_115_barsgrid.png
94	9	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	os2_iris_case_038_barsgrid.png
94	10	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/52	2	2	os2_iris_case_052_barsgrid.png
94	11	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/98	2	2	os2_iris_case_098_barsgrid.png
94	12	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	os2_iris_case_115_barsgrid.png
94	13	1	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	os2_iris_case_038_barsgrid.png
94	14	1	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0	audiovisual|https://player.vimeo.com/video/918537739?badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479
